CSV CAN data
Converted from Kvaser Memorator at,2023-10-14 13:05:08
                                                        
Format of data field,HEX
Format of id field,DEC
Timestamp Offset,             0.00000,seconds
Logging started at,2023-07-11 18:02:45
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
2.71400,1,1664,2,6,a6,2f,01,a8,00,a2,,,3139,2023-07-11 18:02:47
2.71411,1,1684,2,6,01,83,00,00,00,00,,,3140,2023-07-11 18:02:47
2.71419,1,1712,2,4,00,00,00,00,,,,,3141,2023-07-11 18:02:47
2.71428,1,1714,2,4,00,00,00,00,,,,,3142,2023-07-11 18:02:47
2.71450,2,1538,2,5,23,02,03,33,33,,,,3143,2023-07-11 18:02:47
2.71854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3144,2023-07-11 18:02:47
2.71863,1,257,2,8,00,00,00,00,00,00,00,00,3145,2023-07-11 18:02:47
2.71867,2,1991,2,8,00,00,00,00,00,00,00,00,3146,2023-07-11 18:02:47
2.71879,2,1993,2,8,00,00,00,00,00,00,00,00,3147,2023-07-11 18:02:47
2.71892,2,1994,2,8,00,00,00,00,00,00,00,00,3148,2023-07-11 18:02:47
2.71904,2,1995,2,8,89,37,00,00,00,00,02,21,3149,2023-07-11 18:02:47
2.71916,2,1996,2,8,00,00,00,00,00,00,00,00,3150,2023-07-11 18:02:47
2.71929,2,1997,2,8,00,00,00,00,00,00,00,00,3151,2023-07-11 18:02:47
2.71941,2,257,2,8,00,00,00,00,00,00,00,00,3152,2023-07-11 18:02:47
2.72165,1,1313,2,6,00,00,00,00,00,03,,,3153,2023-07-11 18:02:47
2.72177,1,1320,2,6,07,00,00,00,00,00,,,3154,2023-07-11 18:02:47
2.73356,2,128,2,0,,,,,,,,,3155,2023-07-11 18:02:47
2.73361,1,1538,2,8,25,01,10,00,00,00,00,00,3156,2023-07-11 18:02:47
2.73366,1,128,2,0,,,,,,,,,3157,2023-07-11 18:02:47
2.73369,2,32,2,8,01,01,00,00,00,00,1f,1e,3158,2023-07-11 18:02:47
2.73378,1,32,2,8,01,01,00,00,00,00,1f,1e,3159,2023-07-11 18:02:47
2.73379,2,1682,2,6,00,9e,0a,96,0d,69,,,3160,2023-07-11 18:02:47
2.73387,2,1711,2,4,00,00,00,00,,,,,3161,2023-07-11 18:02:47
2.73390,1,1537,2,8,25,01,10,00,00,00,92,01,3162,2023-07-11 18:02:47
2.73399,2,1713,2,7,00,00,00,00,00,00,00,,3163,2023-07-11 18:02:47
2.73400,1,1664,2,6,a6,2f,01,a8,00,a2,,,3164,2023-07-11 18:02:47
2.73411,1,1684,2,6,01,84,00,00,00,00,,,3165,2023-07-11 18:02:47
2.73420,1,1712,2,4,00,00,00,00,,,,,3166,2023-07-11 18:02:47
2.73428,1,1714,2,4,00,00,00,00,,,,,3167,2023-07-11 18:02:47
2.73450,2,1538,2,5,23,02,03,33,33,,,,3168,2023-07-11 18:02:47
2.73854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3169,2023-07-11 18:02:47
2.73863,1,257,2,8,00,00,00,00,00,00,00,00,3170,2023-07-11 18:02:47
2.73867,2,1991,2,8,00,00,00,00,00,00,00,00,3171,2023-07-11 18:02:47
2.73879,2,1993,2,8,00,00,00,00,00,00,00,00,3172,2023-07-11 18:02:47
2.73892,2,1994,2,8,00,00,00,00,00,00,00,00,3173,2023-07-11 18:02:47
2.73904,2,1995,2,8,00,00,00,00,00,00,02,21,3174,2023-07-11 18:02:47
2.73917,2,1996,2,8,00,00,00,00,00,00,00,00,3175,2023-07-11 18:02:47
2.73929,2,1997,2,8,00,00,00,00,00,00,00,00,3176,2023-07-11 18:02:47
2.73942,2,257,2,8,00,00,00,00,00,00,00,00,3177,2023-07-11 18:02:47
2.74136,1,1313,2,6,00,01,00,00,00,04,,,3178,2023-07-11 18:02:47
2.75357,2,128,2,0,,,,,,,,,3179,2023-07-11 18:02:47
2.75361,1,1538,2,8,25,01,10,00,00,00,00,00,3180,2023-07-11 18:02:47
2.75366,1,128,2,0,,,,,,,,,3181,2023-07-11 18:02:47
2.75369,2,32,2,8,01,01,00,00,00,00,1f,1e,3182,2023-07-11 18:02:47
2.75379,1,32,2,8,01,01,00,00,00,00,1f,1e,3183,2023-07-11 18:02:47
2.75379,2,1682,2,6,00,9e,0a,96,0d,69,,,3184,2023-07-11 18:02:47
2.75388,2,1711,2,4,00,00,00,00,,,,,3185,2023-07-11 18:02:47
2.75391,1,1537,2,8,25,01,10,00,00,00,93,01,3186,2023-07-11 18:02:47
2.75399,2,1713,2,7,00,00,00,00,00,00,00,,3187,2023-07-11 18:02:47
2.75401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3188,2023-07-11 18:02:47
2.75411,1,1684,2,6,01,84,00,00,00,00,,,3189,2023-07-11 18:02:47
2.75420,1,1712,2,4,00,00,00,00,,,,,3190,2023-07-11 18:02:47
2.75429,1,1714,2,4,00,00,00,00,,,,,3191,2023-07-11 18:02:47
2.75450,2,1538,2,5,23,02,03,33,33,,,,3192,2023-07-11 18:02:47
2.75854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3193,2023-07-11 18:02:47
2.75863,1,257,2,8,00,00,00,00,00,00,00,00,3194,2023-07-11 18:02:47
2.75867,2,1991,2,8,00,00,00,00,00,00,00,00,3195,2023-07-11 18:02:47
2.75879,2,1993,2,8,00,00,00,00,00,00,00,00,3196,2023-07-11 18:02:47
2.75892,2,1994,2,8,00,00,00,00,00,00,00,00,3197,2023-07-11 18:02:47
2.75904,2,1995,2,8,00,00,00,00,00,00,02,21,3198,2023-07-11 18:02:47
2.75917,2,1996,2,8,00,00,00,00,00,00,00,00,3199,2023-07-11 18:02:47
2.75929,2,1997,2,8,00,00,00,00,00,00,00,00,3200,2023-07-11 18:02:47
2.75942,2,257,2,8,00,00,00,00,00,00,00,00,3201,2023-07-11 18:02:47
2.76173,1,1313,2,6,00,02,00,00,00,02,,,3202,2023-07-11 18:02:47
2.76185,1,1314,2,6,01,06,00,00,00,1b,,,3203,2023-07-11 18:02:47
2.76197,1,1315,2,6,02,06,00,00,00,15,,,3204,2023-07-11 18:02:47
2.76209,1,1316,2,6,03,06,00,00,00,0f,,,3205,2023-07-11 18:02:47
2.77356,2,128,2,0,,,,,,,,,3206,2023-07-11 18:02:47
2.77361,1,1538,2,8,25,01,10,00,00,00,00,00,3207,2023-07-11 18:02:47
2.77366,1,128,2,0,,,,,,,,,3208,2023-07-11 18:02:47
2.77369,2,32,2,8,01,01,00,00,00,00,1f,1e,3209,2023-07-11 18:02:47
2.77378,1,32,2,8,01,01,00,00,00,00,1f,1e,3210,2023-07-11 18:02:47
2.77379,2,1682,2,6,00,9e,0a,96,0d,69,,,3211,2023-07-11 18:02:47
2.77387,2,1711,2,4,00,00,00,00,,,,,3212,2023-07-11 18:02:47
2.77390,1,1537,2,8,25,01,10,00,00,00,94,01,3213,2023-07-11 18:02:47
2.77399,2,1713,2,7,00,00,00,00,00,00,00,,3214,2023-07-11 18:02:47
2.77400,1,1664,2,6,a6,2f,01,a8,00,a2,,,3215,2023-07-11 18:02:47
2.77411,1,1684,2,6,01,83,00,00,00,00,,,3216,2023-07-11 18:02:47
2.77420,1,1712,2,4,00,00,00,00,,,,,3217,2023-07-11 18:02:47
2.77428,1,1714,2,4,00,00,00,00,,,,,3218,2023-07-11 18:02:47
2.77450,2,1538,2,5,23,02,03,33,33,,,,3219,2023-07-11 18:02:47
2.77854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3220,2023-07-11 18:02:47
2.77863,1,257,2,8,00,00,00,00,00,00,00,00,3221,2023-07-11 18:02:47
2.77867,2,1991,2,8,00,00,00,00,00,00,00,00,3222,2023-07-11 18:02:47
2.77879,2,1993,2,8,00,00,00,00,00,00,00,00,3223,2023-07-11 18:02:47
2.77892,2,1994,2,8,00,00,00,00,00,00,00,00,3224,2023-07-11 18:02:47
2.77904,2,1995,2,8,00,00,00,00,00,00,02,21,3225,2023-07-11 18:02:47
2.77917,2,1996,2,8,00,00,00,00,00,00,00,00,3226,2023-07-11 18:02:47
2.77929,2,1997,2,8,00,00,00,00,00,00,00,00,3227,2023-07-11 18:02:47
2.77942,2,257,2,8,00,00,00,00,00,00,00,00,3228,2023-07-11 18:02:47
2.78137,1,1313,2,6,00,03,00,00,00,00,,,3229,2023-07-11 18:02:47
2.79356,2,128,2,0,,,,,,,,,3230,2023-07-11 18:02:47
2.79361,1,1538,2,8,25,01,10,00,00,00,00,00,3231,2023-07-11 18:02:47
2.79366,1,128,2,0,,,,,,,,,3232,2023-07-11 18:02:47
2.79369,2,32,2,8,01,01,00,00,00,00,1f,1e,3233,2023-07-11 18:02:47
2.79378,1,32,2,8,01,01,00,00,00,00,1f,1e,3234,2023-07-11 18:02:47
2.79379,2,1682,2,6,00,9e,0a,96,0d,69,,,3235,2023-07-11 18:02:47
2.79387,2,1711,2,4,00,00,00,00,,,,,3236,2023-07-11 18:02:47
2.79390,1,1537,2,8,25,01,10,00,00,00,95,01,3237,2023-07-11 18:02:47
2.79399,2,1713,2,7,00,00,00,00,00,00,00,,3238,2023-07-11 18:02:47
2.79400,1,1664,2,6,a6,2f,01,a8,00,a1,,,3239,2023-07-11 18:02:47
2.79411,1,1684,2,6,01,84,00,00,00,00,,,3240,2023-07-11 18:02:47
2.79420,1,1712,2,4,00,00,00,00,,,,,3241,2023-07-11 18:02:47
2.79428,1,1714,2,4,00,00,00,00,,,,,3242,2023-07-11 18:02:47
2.79450,2,1538,2,5,23,02,03,33,33,,,,3243,2023-07-11 18:02:47
2.79854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3244,2023-07-11 18:02:47
2.79863,1,257,2,8,00,00,00,00,00,00,00,00,3245,2023-07-11 18:02:47
2.79867,2,1991,2,8,00,00,00,00,00,00,00,00,3246,2023-07-11 18:02:47
2.79879,2,257,2,8,00,00,00,00,00,00,00,00,3247,2023-07-11 18:02:47
2.79892,2,1994,2,8,00,00,00,00,00,00,00,00,3248,2023-07-11 18:02:47
2.79904,2,1995,2,8,00,00,00,00,00,00,02,21,3249,2023-07-11 18:02:47
2.79917,2,1996,2,8,00,00,00,00,00,00,00,00,3250,2023-07-11 18:02:47
2.79929,2,1997,2,8,00,00,00,00,00,00,00,00,3251,2023-07-11 18:02:47
2.79942,2,257,2,8,00,00,00,00,00,00,00,00,3252,2023-07-11 18:02:47
2.80142,1,1313,2,6,00,04,ff,ff,ff,fd,,,3253,2023-07-11 18:02:47
2.81356,2,128,2,0,,,,,,,,,3254,2023-07-11 18:02:47
2.81361,1,1538,2,8,25,01,10,00,00,00,00,00,3255,2023-07-11 18:02:47
2.81366,1,128,2,0,,,,,,,,,3256,2023-07-11 18:02:47
2.81369,2,32,2,8,01,01,00,00,00,00,1f,1e,3257,2023-07-11 18:02:47
2.81378,1,32,2,8,01,01,00,00,00,00,1f,1e,3258,2023-07-11 18:02:47
2.81379,2,1682,2,6,00,9f,0a,96,0d,6a,,,3259,2023-07-11 18:02:47
2.81387,2,1711,2,4,00,00,00,00,,,,,3260,2023-07-11 18:02:47
2.81391,1,1537,2,8,25,01,10,00,00,00,96,01,3261,2023-07-11 18:02:47
2.81399,2,1713,2,7,00,00,00,00,00,00,00,,3262,2023-07-11 18:02:47
2.81401,1,1664,2,6,a6,2f,01,a7,00,a2,,,3263,2023-07-11 18:02:47
2.81411,1,1684,2,6,01,83,00,00,00,00,,,3264,2023-07-11 18:02:47
2.81420,1,1712,2,4,00,00,00,00,,,,,3265,2023-07-11 18:02:47
2.81429,1,1714,2,4,00,00,00,00,,,,,3266,2023-07-11 18:02:47
2.81450,2,1538,2,5,23,02,03,33,33,,,,3267,2023-07-11 18:02:47
2.81854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3268,2023-07-11 18:02:47
2.81863,1,257,2,8,00,00,00,00,00,00,00,00,3269,2023-07-11 18:02:47
2.81867,2,1991,2,8,00,00,00,00,00,00,00,00,3270,2023-07-11 18:02:47
2.81879,2,1993,2,8,00,00,00,00,00,00,00,00,3271,2023-07-11 18:02:47
2.81892,2,1994,2,8,00,00,00,00,00,00,00,00,3272,2023-07-11 18:02:47
2.81904,2,1995,2,8,89,37,00,00,00,00,02,21,3273,2023-07-11 18:02:47
2.81916,2,1996,2,8,00,00,00,00,00,00,00,00,3274,2023-07-11 18:02:47
2.81929,2,1997,2,8,00,00,00,00,00,00,00,00,3275,2023-07-11 18:02:47
2.81942,2,257,2,8,00,00,00,00,00,00,00,00,3276,2023-07-11 18:02:47
2.82204,1,1313,2,6,00,05,00,00,00,00,,,3277,2023-07-11 18:02:47
2.82216,1,1314,2,6,01,07,00,00,00,29,,,3278,2023-07-11 18:02:47
2.82228,1,1315,2,6,02,07,00,00,00,0b,,,3279,2023-07-11 18:02:47
2.82240,1,1316,2,6,03,07,00,00,00,0d,,,3280,2023-07-11 18:02:47
2.82252,1,1320,2,6,07,01,00,00,00,00,,,3281,2023-07-11 18:02:47
2.83356,2,128,2,0,,,,,,,,,3282,2023-07-11 18:02:47
2.83361,1,1538,2,8,25,01,10,00,00,00,00,00,3283,2023-07-11 18:02:47
2.83366,1,128,2,0,,,,,,,,,3284,2023-07-11 18:02:47
2.83369,2,32,2,8,01,01,00,00,00,00,1f,1e,3285,2023-07-11 18:02:47
2.83377,2,1711,2,4,00,00,00,00,,,,,3286,2023-07-11 18:02:47
2.83378,1,32,2,8,01,01,00,00,00,00,1f,1e,3287,2023-07-11 18:02:47
2.83387,2,1682,2,6,00,9e,0a,96,0d,6a,,,3288,2023-07-11 18:02:47
2.83390,1,1537,2,8,25,01,10,00,00,00,97,01,3289,2023-07-11 18:02:47
2.83399,2,1713,2,7,00,00,00,00,00,00,00,,3290,2023-07-11 18:02:47
2.83401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3291,2023-07-11 18:02:47
2.83411,1,1684,2,6,01,84,00,00,00,00,,,3292,2023-07-11 18:02:47
2.83420,1,1712,2,4,00,00,00,00,,,,,3293,2023-07-11 18:02:47
2.83428,1,1714,2,4,00,00,00,00,,,,,3294,2023-07-11 18:02:47
2.83451,2,1538,2,5,23,02,03,33,33,,,,3295,2023-07-11 18:02:47
2.83854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3296,2023-07-11 18:02:47
2.83863,1,257,2,8,00,00,00,00,00,00,00,00,3297,2023-07-11 18:02:47
2.83867,2,1991,2,8,00,00,00,00,00,00,00,00,3298,2023-07-11 18:02:47
2.83879,2,1993,2,8,00,00,00,00,00,00,00,00,3299,2023-07-11 18:02:47
2.83892,2,1994,2,8,00,00,00,00,00,00,00,00,3300,2023-07-11 18:02:47
2.83904,2,1995,2,8,00,00,00,00,00,00,02,21,3301,2023-07-11 18:02:47
2.83917,2,1996,2,8,00,00,00,00,00,00,00,00,3302,2023-07-11 18:02:47
2.83929,2,1997,2,8,00,00,00,00,00,00,00,00,3303,2023-07-11 18:02:47
2.83942,2,257,2,8,00,00,00,00,00,00,00,00,3304,2023-07-11 18:02:47
2.84151,1,1313,2,6,00,06,ff,ff,ff,fe,,,3305,2023-07-11 18:02:47
2.84171,1,151,2,8,64,dc,0e,00,21,02,9b,42,3306,2023-07-11 18:02:47
2.85356,2,128,2,0,,,,,,,,,3307,2023-07-11 18:02:47
2.85361,1,1538,2,8,25,01,10,00,00,00,00,00,3308,2023-07-11 18:02:47
2.85366,1,128,2,0,,,,,,,,,3309,2023-07-11 18:02:47
2.85369,2,32,2,8,01,01,00,00,00,00,1f,1e,3310,2023-07-11 18:02:47
2.85377,2,1711,2,4,00,00,00,00,,,,,3311,2023-07-11 18:02:47
2.85378,1,32,2,8,01,01,00,00,00,00,1f,1e,3312,2023-07-11 18:02:47
2.85387,2,1682,2,6,00,9e,0a,96,0d,6a,,,3313,2023-07-11 18:02:47
2.85391,1,1537,2,8,25,01,10,00,00,00,98,01,3314,2023-07-11 18:02:47
2.85399,2,1713,2,7,00,00,00,00,00,00,00,,3315,2023-07-11 18:02:47
2.85401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3316,2023-07-11 18:02:47
2.85411,1,1684,2,6,01,83,00,00,00,00,,,3317,2023-07-11 18:02:47
2.85420,1,1712,2,4,00,00,00,00,,,,,3318,2023-07-11 18:02:47
2.85429,1,1714,2,4,00,00,00,00,,,,,3319,2023-07-11 18:02:47
2.85451,2,1538,2,5,23,02,03,33,33,,,,3320,2023-07-11 18:02:47
2.85854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3321,2023-07-11 18:02:47
2.85863,1,257,2,8,00,00,00,00,00,00,00,00,3322,2023-07-11 18:02:47
2.85867,2,1991,2,8,00,00,00,00,00,00,00,00,3323,2023-07-11 18:02:47
2.85879,2,1993,2,8,00,00,00,00,00,00,00,00,3324,2023-07-11 18:02:47
2.85892,2,1994,2,8,00,00,00,00,00,00,00,00,3325,2023-07-11 18:02:47
2.85904,2,1995,2,8,89,37,00,00,00,00,02,21,3326,2023-07-11 18:02:47
2.85916,2,1996,2,8,00,00,00,00,00,00,00,00,3327,2023-07-11 18:02:47
2.85929,2,1997,2,8,00,00,00,00,00,00,00,00,3328,2023-07-11 18:02:47
2.85942,2,257,2,8,00,00,00,00,00,00,00,00,3329,2023-07-11 18:02:47
2.86156,1,1313,2,6,00,07,00,00,00,02,,,3330,2023-07-11 18:02:47
2.87356,2,128,2,0,,,,,,,,,3331,2023-07-11 18:02:47
2.87361,1,1538,2,8,25,01,10,00,00,00,00,00,3332,2023-07-11 18:02:47
2.87366,1,128,2,0,,,,,,,,,3333,2023-07-11 18:02:47
2.87369,2,32,2,8,01,01,00,00,00,00,1f,1e,3334,2023-07-11 18:02:47
2.87378,2,1711,2,4,00,00,00,00,,,,,3335,2023-07-11 18:02:47
2.87379,1,32,2,8,01,01,00,00,00,00,1f,1e,3336,2023-07-11 18:02:47
2.87387,2,1682,2,6,00,9e,0a,96,0d,6a,,,3337,2023-07-11 18:02:47
2.87391,1,1537,2,8,25,01,10,00,00,00,99,01,3338,2023-07-11 18:02:47
2.87399,2,1713,2,7,00,00,00,00,00,00,00,,3339,2023-07-11 18:02:47
2.87401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3340,2023-07-11 18:02:47
2.87411,1,1684,2,6,01,83,00,00,00,00,,,3341,2023-07-11 18:02:47
2.87420,1,1712,2,4,00,00,00,00,,,,,3342,2023-07-11 18:02:47
2.87429,1,1714,2,4,00,00,00,00,,,,,3343,2023-07-11 18:02:47
2.87451,2,1538,2,5,23,02,03,33,33,,,,3344,2023-07-11 18:02:47
2.87854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3345,2023-07-11 18:02:47
2.87863,1,257,2,8,00,00,00,00,00,00,00,00,3346,2023-07-11 18:02:47
2.87867,2,1991,2,8,00,00,00,00,00,00,00,00,3347,2023-07-11 18:02:47
2.87880,2,1993,2,8,00,00,00,00,00,00,00,00,3348,2023-07-11 18:02:47
2.87892,2,1994,2,8,00,00,00,00,00,00,00,00,3349,2023-07-11 18:02:47
2.87904,2,1995,2,8,00,00,00,00,00,00,02,21,3350,2023-07-11 18:02:47
2.87917,2,1996,2,8,00,00,00,00,00,00,00,00,3351,2023-07-11 18:02:47
2.87930,2,257,2,8,00,00,00,00,00,00,00,00,3352,2023-07-11 18:02:47
2.87942,2,257,2,8,00,00,00,00,00,00,00,00,3353,2023-07-11 18:02:47
2.88204,1,1313,2,6,00,08,ff,ff,ff,fd,,,3354,2023-07-11 18:02:47
2.88215,1,1314,2,6,01,08,00,00,00,21,,,3355,2023-07-11 18:02:47
2.88227,1,1315,2,6,02,08,00,00,00,1d,,,3356,2023-07-11 18:02:47
2.88239,1,1316,2,6,03,08,00,00,00,19,,,3357,2023-07-11 18:02:47
2.89356,2,128,2,0,,,,,,,,,3358,2023-07-11 18:02:47
2.89361,1,1538,2,8,25,01,10,00,00,00,00,00,3359,2023-07-11 18:02:47
2.89366,1,128,2,0,,,,,,,,,3360,2023-07-11 18:02:47
2.89369,2,32,2,8,01,01,00,00,00,00,1f,1e,3361,2023-07-11 18:02:47
2.89377,2,1711,2,4,00,00,00,00,,,,,3362,2023-07-11 18:02:47
2.89378,1,32,2,8,01,01,00,00,00,00,1f,1e,3363,2023-07-11 18:02:47
2.89387,2,1682,2,6,00,9e,0a,96,0d,6a,,,3364,2023-07-11 18:02:47
2.89391,1,1537,2,8,25,01,10,00,00,00,9a,01,3365,2023-07-11 18:02:47
2.89399,2,1713,2,7,00,00,00,00,00,00,00,,3366,2023-07-11 18:02:47
2.89401,1,1664,2,6,a6,2f,01,a8,00,a1,,,3367,2023-07-11 18:02:47
2.89411,1,1684,2,6,01,83,00,00,00,00,,,3368,2023-07-11 18:02:47
2.89420,1,1712,2,4,00,00,00,00,,,,,3369,2023-07-11 18:02:47
2.89429,1,1714,2,4,00,00,00,00,,,,,3370,2023-07-11 18:02:47
2.89451,2,1538,2,5,23,02,03,33,33,,,,3371,2023-07-11 18:02:47
2.89854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3372,2023-07-11 18:02:47
2.89863,1,257,2,8,00,00,00,00,00,00,00,00,3373,2023-07-11 18:02:47
2.89867,2,1991,2,8,00,00,00,00,00,00,00,00,3374,2023-07-11 18:02:47
2.89880,2,1993,2,8,00,00,00,00,00,00,00,00,3375,2023-07-11 18:02:47
2.89892,2,1994,2,8,00,00,00,00,00,00,00,00,3376,2023-07-11 18:02:47
2.89904,2,1995,2,8,89,37,00,00,00,00,02,21,3377,2023-07-11 18:02:47
2.89917,2,1996,2,8,00,00,00,00,00,00,00,00,3378,2023-07-11 18:02:47
2.89929,2,1997,2,8,00,00,00,00,00,00,00,00,3379,2023-07-11 18:02:47
2.89942,2,257,2,8,00,00,00,00,00,00,00,00,3380,2023-07-11 18:02:47
2.90165,1,1313,2,6,00,09,ff,ff,ff,fe,,,3381,2023-07-11 18:02:47
2.91356,2,128,2,0,,,,,,,,,3382,2023-07-11 18:02:47
2.91361,1,1538,2,8,25,01,10,00,00,00,00,00,3383,2023-07-11 18:02:47
2.91366,1,128,2,0,,,,,,,,,3384,2023-07-11 18:02:47
2.91369,2,32,2,8,01,01,00,00,00,00,1f,1e,3385,2023-07-11 18:02:47
2.91378,2,1711,2,4,00,00,00,00,,,,,3386,2023-07-11 18:02:47
2.91379,1,32,2,8,01,01,00,00,00,00,1f,1e,3387,2023-07-11 18:02:47
2.91387,2,1682,2,6,00,9e,0a,96,0d,6a,,,3388,2023-07-11 18:02:47
2.91391,1,1537,2,8,25,01,10,00,00,00,9b,01,3389,2023-07-11 18:02:47
2.91399,2,1713,2,7,00,00,00,00,00,00,00,,3390,2023-07-11 18:02:47
2.91401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3391,2023-07-11 18:02:47
2.91411,1,1684,2,6,01,83,00,00,00,00,,,3392,2023-07-11 18:02:47
2.91420,1,1712,2,4,00,00,00,00,,,,,3393,2023-07-11 18:02:47
2.91429,1,1714,2,4,00,00,00,00,,,,,3394,2023-07-11 18:02:47
2.91451,2,1538,2,5,23,02,03,33,33,,,,3395,2023-07-11 18:02:47
2.91855,2,1990,2,8,00,00,ff,ff,00,00,00,00,3396,2023-07-11 18:02:47
2.91863,1,257,2,8,00,00,00,00,00,00,00,00,3397,2023-07-11 18:02:47
2.91867,2,1991,2,8,00,00,00,00,00,00,00,00,3398,2023-07-11 18:02:47
2.91880,2,1993,2,8,00,00,00,00,00,00,00,00,3399,2023-07-11 18:02:47
2.91892,2,1994,2,8,00,00,00,00,00,00,00,00,3400,2023-07-11 18:02:47
2.91904,2,1995,2,8,89,37,00,00,00,00,02,21,3401,2023-07-11 18:02:47
2.91917,2,1996,2,8,00,00,00,00,00,00,00,00,3402,2023-07-11 18:02:47
2.91929,2,1997,2,8,00,00,00,00,00,00,00,00,3403,2023-07-11 18:02:47
2.91942,2,257,2,8,00,00,00,00,00,00,00,00,3404,2023-07-11 18:02:47
2.92209,1,1313,2,6,00,0a,00,00,00,04,,,3405,2023-07-11 18:02:47
2.92222,1,1320,2,6,07,02,00,00,00,00,,,3406,2023-07-11 18:02:47
2.93356,2,128,2,0,,,,,,,,,3407,2023-07-11 18:02:47
2.93361,1,1538,2,8,25,01,10,00,00,00,00,00,3408,2023-07-11 18:02:47
2.93366,1,128,2,0,,,,,,,,,3409,2023-07-11 18:02:47
2.93369,2,32,2,8,01,01,00,00,00,00,1f,1e,3410,2023-07-11 18:02:47
2.93379,1,32,2,8,01,01,00,00,00,00,1f,1e,3411,2023-07-11 18:02:47
2.93379,2,1682,2,6,00,9e,0a,96,0d,6a,,,3412,2023-07-11 18:02:47
2.93387,2,1711,2,4,00,00,00,00,,,,,3413,2023-07-11 18:02:47
2.93391,1,1537,2,8,25,01,10,00,00,00,9c,01,3414,2023-07-11 18:02:47
2.93399,2,1713,2,7,00,00,00,00,00,00,00,,3415,2023-07-11 18:02:47
2.93401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3416,2023-07-11 18:02:47
2.93411,1,1684,2,6,01,84,00,00,00,00,,,3417,2023-07-11 18:02:47
2.93420,1,1712,2,4,00,00,00,00,,,,,3418,2023-07-11 18:02:47
2.93429,1,1714,2,4,00,00,00,00,,,,,3419,2023-07-11 18:02:47
2.93451,2,1538,2,5,23,02,03,33,33,,,,3420,2023-07-11 18:02:47
2.93854,2,1990,2,8,00,00,ff,ff,00,00,00,00,3421,2023-07-11 18:02:47
2.93863,1,257,2,8,00,00,00,00,00,00,00,00,3422,2023-07-11 18:02:47
2.93867,2,1991,2,8,00,00,00,00,00,00,00,00,3423,2023-07-11 18:02:47
2.93880,2,1993,2,8,00,00,00,00,00,00,00,00,3424,2023-07-11 18:02:47
2.93892,2,1994,2,8,00,00,00,00,00,00,00,00,3425,2023-07-11 18:02:47
2.93904,2,1995,2,8,00,00,00,00,00,00,02,21,3426,2023-07-11 18:02:47
2.93917,2,1996,2,8,00,00,00,00,00,00,00,00,3427,2023-07-11 18:02:47
2.93930,2,1997,2,8,00,00,00,00,00,00,00,00,3428,2023-07-11 18:02:47
2.93942,2,257,2,8,00,00,00,00,00,00,00,00,3429,2023-07-11 18:02:47
2.94217,1,1313,2,6,00,0b,00,00,00,00,,,3430,2023-07-11 18:02:47
2.94229,1,1314,2,6,01,09,00,00,00,25,,,3431,2023-07-11 18:02:47
2.94241,1,1315,2,6,02,09,00,00,00,07,,,3432,2023-07-11 18:02:47
2.94253,1,1316,2,6,03,09,ff,ff,ff,fd,,,3433,2023-07-11 18:02:47
2.95357,2,128,2,0,,,,,,,,,3434,2023-07-11 18:02:47
2.95361,1,1538,2,8,25,01,10,00,00,00,00,00,3435,2023-07-11 18:02:47
2.95366,1,128,2,0,,,,,,,,,3436,2023-07-11 18:02:47
2.95369,2,32,2,8,01,01,00,00,00,00,1f,1e,3437,2023-07-11 18:02:47
2.95378,2,1711,2,4,00,00,00,00,,,,,3438,2023-07-11 18:02:47
2.95379,1,32,2,8,01,01,00,00,00,00,1f,1e,3439,2023-07-11 18:02:47
2.95388,2,1682,2,6,00,9e,0a,96,0d,6a,,,3440,2023-07-11 18:02:47
2.95391,1,1537,2,8,25,01,10,00,00,00,9d,01,3441,2023-07-11 18:02:47
2.95399,2,1713,2,7,00,00,00,00,00,00,00,,3442,2023-07-11 18:02:47
2.95401,1,1664,2,6,a6,2f,01,a8,00,a2,,,3443,2023-07-11 18:02:47
2.95411,1,1684,2,6,01,84,00,00,00,00,,,3444,2023-07-11 18:02:47
2.95420,1,1712,2,4,00,00,00,00,,,,,3445,2023-07-11 18:02:47
2.95429,1,1714,2,4,00,00,00,00,,,,,3446,2023-07-11 18:02:47
2.95451,2,1538,2,5,23,02,03,33,33,,,,3447,2023-07-11 18:02:47
